"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy"
-56.5,82.5,-38.6555241407028,-28.2173137057972,-38.6555241407028,-37.7654694348941,-28.0104935880451
-55.5,82.5,-38.7683261459427,-28.4247698917985,-38.7683261459427,-37.9444565411646,-28.2166470277256
-54.5,82.5,-38.8916469892221,-28.6459613529699,-38.8916469892221,-38.1207748738233,-28.436463268181
-53.5,82.5,-38.8971735522683,-28.738784557581,-38.8971735522683,-38.1696444636503,-28.5287725559835
-52.5,82.5,-38.962165403579,-28.8754818699057,-38.962165403579,-38.2712335226767,-28.6661680106905
-51.5,82.5,-38.9947808269944,-28.9720197864675,-38.9947808269944,-38.3174166625679,-28.7643933256489
-50.5,82.5,-39.5306787370837,-29.5782479689003,-39.5306787370837,-38.8577242305783,-29.371896298714
-49.5,82.5,-39.7913705489465,-29.8941622019878,-39.7913705489465,-38.9843118060766,-29.6891193818567
-48.5,82.5,-40.1498288281262,-30.3168989379491,-40.1498288281262,-39.3119001289463,-30.1126929804151
-47.5,82.5,-40.5590406557279,-30.7708769309734,-40.5590406557279,-39.6750066724118,-30.5696096823285
-46.5,82.5,-41.0288353340035,-31.2623105145991,-41.0288353340035,-40.0817232442234,-31.0669587186737
-45.5,82.5,-41.2543231836919,-31.5140353845698,-41.2543231836919,-40.2512894276512,-31.3243837388631
-44.5,82.5,-42.2957002918635,-32.641699223859,-42.2957002918635,-41.3028992968347,-32.4510649914438
-43.5,82.5,-43.3513664030603,-33.7958208114973,-43.3513664030603,-42.3933929627217,-33.6028874910437
-42.5,82.5,-43.3631803548762,-33.8668499785342,-43.3631803548762,-42.4364961530464,-33.6747559001204
-41.5,82.5,-43.4126661696604,-33.9686927496589,-43.4126661696604,-42.5110200834111,-33.7785277530152
-40.5,82.5,-43.3659585239632,-33.9718333133451,-43.3659585239632,-42.4894007489464,-33.7836698875377
-39.5,82.5,-44.0304191860636,-34.678837895553,-44.0304191860636,-43.1852969680458,-34.4929403828357
-38.5,82.5,-44.3189770581467,-35.0138624093096,-44.3189770581467,-43.5146456299023,-34.8294416661241
-37.5,82.5,-44.5895101818389,-35.3240773352395,-44.5895101818389,-43.8149415822627,-35.1419768468211
-36.5,82.5,-44.0761860064464,-34.8404116553221,-44.0761860064464,-43.3136175487965,-34.6619770553662
-35.5,82.5,-43.9892501613391,-34.7693770020668,-43.9892501613391,-43.221628728702,-34.5962932701622
-34.5,82.5,-43.6067650366575,-34.3940570747214,-43.6067650366575,-42.8158487264648,-34.2278018639024
-33.5,82.5,-43.3157000869247,-34.0925873852734,-43.3157000869247,-42.4624683012358,-33.9359558204854
-32.5,82.5,-43.3789915885244,-34.1191365268747,-43.3789915885244,-42.4088117555428,-33.9759962077685
-31.5,82.5,-43.1641919643751,-33.9078623916954,-43.1641919643751,-42.1617492594781,-33.7713432002147
-30.5,82.5,-43.0054833799601,-33.7910492255219,-43.0054833799601,-42.0401262564843,-33.6548681214412
-29.5,82.5,-42.5047244314637,-33.3214721608375,-42.5047244314637,-41.5550938653476,-33.186780650917
-28.5,82.5,-42.2699087632554,-33.1176741568106,-42.2699087632554,-41.3199233377769,-32.9850838112512
-27.5,82.5,-41.7006857997605,-32.560595207555,-41.7006857997605,-40.7371822680484,-32.4320322030091
-26.5,82.5,-41.0428332900362,-31.903627101332,-41.0428332900362,-40.0595182077876,-31.7801367564825
-25.5,82.5,-40.0082913688251,-30.8479338763548,-40.0082913688251,-39.0061015928153,-30.7314352640915
-24.5,82.5,-38.9715354948172,-29.780876607714,-38.9715354948172,-37.9396310381965,-29.6727065650896
-23.5,82.5,-38.0859912098518,-28.8695955108319,-38.0859912098518,-37.0185057809581,-28.6072347980059
-22.5,82.5,-37.3240537103266,-28.1000099173614,-37.3240537103266,-36.2242268680015,-27.842861017505
-20.5,82.5,-35.6608102913148,-26.4280869439244,-35.6608102913148,-34.5004802456475,-26.1815611441221
-93.5,81.5,-41.2883591776448,-28.9897840489234,-41.2883591776448,-40.1507256869012,-28.6767728382688
-92.5,81.5,-41.9105789618833,-29.6818707849298,-41.9105789618833,-40.7828315726415,-29.3646710869723
-91.5,81.5,-42.5394226287092,-30.4029019850439,-42.5394226287092,-41.4240009755677,-30.0803399258892
-90.5,81.5,-43.2785520618515,-31.2491107170071,-43.2785520618515,-42.1783021142672,-30.9207427933629
-89.5,81.5,-44.0301380258586,-32.1004154543792,-44.0301380258586,-42.9462598469113,-31.7676154338888
-88.5,81.5,-44.9891203026686,-33.1847505206508,-44.9891203026686,-43.9247722895198,-32.8466746921119
-87.5,81.5,-45.7896756833419,-34.0892159279968,-45.7896756833419,-44.7379924755921,-33.7480597210948
-86.5,81.5,-46.1515987570264,-34.5327602723879,-46.1515987570264,-45.1073724653138,-34.191272168826
-85.5,81.5,-46.3635983930635,-34.802667091574,-46.3635983930635,-45.3267945020332,-34.4630983148901
-84.5,81.5,-46.6184939834156,-35.1227577122194,-46.6184939834156,-45.5980623260173,-34.7848857568328
-83.5,81.5,-47.4555532376681,-36.0403629183769,-47.4555532376681,-46.4724194820359,-35.7029469841659
-82.5,81.5,-47.8456243243601,-36.5365005703909,-47.8456243243601,-46.9272556183849,-36.1973202295934
-81.5,81.5,-48.0671690478921,-36.8287133579808,-48.0671690478921,-47.1775246686946,-36.4918255067131
-80.5,81.5,-48.1374654798635,-36.9492176022913,-48.1374654798635,-47.2631360993566,-36.6169613517571
-79.5,81.5,-47.3191301767315,-36.1978590846062,-47.3191301767315,-46.4584352612581,-35.8698590400363
-78.5,81.5,-46.7000636873501,-35.6429292951311,-46.7000636873501,-45.8400805425328,-35.3206860106571
-77.5,81.5,-46.9548320462395,-35.9651701353224,-46.9548320462395,-46.094257059432,-35.649100332767
-76.5,81.5,-46.7408787210073,-35.8264005035195,-46.7408787210073,-45.8821833059702,-35.5161003351519
-75.5,81.5,-47.0942329760109,-36.2584596327373,-47.0942329760109,-46.2424094436741,-35.9535781156222
-74.5,81.5,-47.0362942278385,-36.2845911899848,-47.0362942278385,-46.1996575821208,-35.9843441051872
-73.5,81.5,-46.2705441036395,-35.6117088535002,-46.2705441036395,-45.4650021180429,-35.3147634010629
-72.5,81.5,-45.7425362540143,-35.17909472457,-45.7425362540143,-44.9835181148662,-34.8844468241557
-71.5,81.5,-45.2189350998827,-34.7287759014538,-45.2189350998827,-44.4918901696754,-34.4380357318425
-70.5,81.5,-44.8097489857248,-34.3588179464851,-44.8097489857248,-44.0634737191269,-34.0755998124502
-69.5,81.5,-44.3667792831148,-33.9568686449102,-44.3667792831148,-43.6158095055292,-33.6799256512629
-68.5,81.5,-44.2895091083433,-33.9263330597963,-44.2895091083433,-43.5661306730477,-33.6533513662538
-67.5,81.5,-43.5912739122553,-33.227388088618,-43.5912739122553,-42.8879465572493,-32.9608859247462
-66.5,81.5,-42.462051852879,-32.0800805783698,-42.462051852879,-41.7722200379328,-31.8205181187551
-65.5,81.5,-41.5540206127201,-31.1636075913906,-41.5540206127201,-40.8761529820109,-30.9099490490609
-64.5,81.5,-41.0808934376176,-30.7143553525209,-41.0808934376176,-40.4163993188213,-30.4638613677434
-63.5,81.5,-41.0528464739876,-30.7452697947621,-41.0528464739876,-40.4016168988162,-30.4950741441787
-62.5,81.5,-41.1293768467648,-30.8937996476889,-41.1293768467648,-40.483498703048,-30.6427838690313
-61.5,81.5,-41.4550473048219,-31.2931588392173,-41.4550473048219,-40.8129857566798,-31.0407931476964
-60.5,81.5,-42.8426976081516,-32.7752317984189,-42.8426976081516,-42.1862725111336,-32.5204453803532
-59.5,81.5,-43.6203886197614,-33.6948716358415,-43.6203886197614,-42.9671435419318,-33.4338235687868
-58.5,81.5,-44.748926494377,-34.9769197689635,-44.748926494377,-43.6865142983605,-34.7095042116144
-57.5,81.5,-45.2944285907916,-35.6019988606019,-45.2944285907916,-44.249087736693,-35.3341062783862
-56.5,81.5,-45.3197732474123,-35.6848612470286,-45.3197732474123,-44.3122985396918,-35.4190764416674
-55.5,81.5,-45.1190154207604,-35.5537733750684,-45.1190154207604,-44.1592262854849,-35.28935817057
-54.5,81.5,-44.5361370095185,-35.0426557459469,-44.5361370095185,-43.6243178693133,-34.7793442839391
-53.5,81.5,-44.3828755321247,-34.9472164752228,-44.3828755321247,-43.4997207582132,-34.6877267860408
-52.5,81.5,-44.5545275760548,-35.1756077766418,-44.5545275760548,-43.6805768105343,-34.9213482451758
-51.5,81.5,-44.0738967410156,-34.7681762019438,-44.0738967410156,-43.1809971996162,-34.5197311433564
-50.5,81.5,-43.7926166265139,-34.5655307672386,-43.7926166265139,-42.9050193793362,-34.3199267349472
-49.5,81.5,-43.9625459987787,-34.8020723855389,-43.9625459987787,-43.0850333843069,-34.5597807386757
-48.5,81.5,-44.3018293041204,-35.2020747523755,-44.3018293041204,-43.4268255886901,-34.9639896785175
-47.5,81.5,-44.0730182411415,-35.0171355262266,-44.0730182411415,-43.1959804917726,-34.7855418441518
-46.5,81.5,-43.7473022539701,-34.7335751244,-43.7473022539701,-42.8769790192944,-34.5082143318835
-45.5,81.5,-43.5682754054666,-34.5839346524328,-43.5682754054666,-42.9398474804278,-34.3651275948156
-44.5,81.5,-43.9277095464723,-34.9749255067536,-43.9277095464723,-43.310452954387,-34.7623250316562
-43.5,81.5,-44.8739363756563,-35.9610719809541,-44.8739363756563,-44.271635749918,-35.753698301554
-42.5,81.5,-46.151921298887,-37.2759572061178,-46.151921298887,-45.5632164952096,-37.0739608028604
-35.5,81.5,-44.3150843497607,-35.5871535961757,-44.3150843497607,-43.2421436947473,-35.4265148537641
-34.5,81.5,-43.6226436195097,-34.9243526039379,-43.6226436195097,-43.0588824876106,-34.7718542063409
-33.5,81.5,-43.0122100467128,-34.303489471656,-43.0122100467128,-42.3778470953407,-34.1618632353851
-32.5,81.5,-42.0903656398611,-33.3798723116517,-42.0903656398611,-41.3983484730034,-33.2477983089164
-31.5,81.5,-42.1099766980324,-33.4126692301461,-42.1099766980324,-41.3883702624571,-33.2878410533802
-30.5,81.5,-41.9235548166292,-33.2452802197209,-41.9235548166292,-41.1776585420971,-33.1270392109848
-29.5,81.5,-41.787236698504,-33.1461136687015,-41.787236698504,-41.0269524739639,-33.0325007246242
-28.5,81.5,-41.8023044325411,-33.1837223558554,-41.8023044325411,-41.0279984656148,-33.0755508323599
-27.5,81.5,-41.2524097252105,-32.6499242242958,-41.2524097252105,-40.4627915527423,-32.5475316100089
-26.5,81.5,-40.550262656595,-31.9888409306428,-40.550262656595,-39.7487132350824,-31.7248305483455
-25.5,81.5,-39.9412609736834,-31.3863093040052,-39.9412609736834,-39.1147442567799,-31.125963391396
-24.5,81.5,-39.2704074622797,-30.7293022779748,-39.2704074622797,-38.4098098599636,-30.4723944190989
-23.5,81.5,-38.8202920805131,-30.3244914583862,-38.8202920805131,-37.9272526303009,-30.067969598701
-22.5,81.5,-38.6891796325999,-30.2574699746711,-38.6891796325999,-37.7697336396464,-29.9998374828335
-21.5,81.5,-38.0233836250114,-29.6372326048357,-38.0233836250114,-37.0775169423809,-29.3801278682958
-20.5,81.5,-37.6524558813976,-29.3215743052108,-37.6524558813976,-36.6792399156239,-29.0641460013177
-19.5,81.5,-37.7172715350453,-29.4713166892529,-37.7172715350453,-36.7204185654319,-29.2107954538893
-18.5,81.5,-38.0454068690538,-29.9261027612856,-38.0454068690538,-37.0365875226988,-29.6584770752782
-17.5,81.5,-38.3679686226882,-30.3822587470923,-38.3679686226882,-37.3760619551896,-30.1062106605278
-16.5,81.5,-38.4019499819194,-30.5264216772148,-38.4019499819194,-37.4240049742951,-30.2452185937237
-15.5,81.5,-37.9348113653383,-30.1259169048231,-37.9348113653383,-36.9682769182569,-29.8453739184487
-14.5,81.5,-37.2602618928824,-29.5101269673024,-37.2602618928824,-36.3025333002812,-29.2328483839652
-13.5,81.5,-35.9761633873452,-28.2493303777916,-35.9761633873452,-35.0160170565057,-27.9796204987514
-12.5,81.5,-34.6454863150737,-26.9417051975216,-34.6454863150737,-33.6792546680145,-26.6802330404587
55.5,81.5,-31.8380572837378,-22.9872761660389,-31.8380572837378,-31.4141956501014,-23.4096742744558
56.5,81.5,-32.0378240365269,-23.1081588579076,-32.0378240365269,-31.5952497137686,-23.5300854847101
57.5,81.5,-32.1162123749299,-23.2054173097014,-32.1162123749299,-31.6538076238758,-23.6237021263423
58.5,81.5,-32.2428764548685,-23.2943778856524,-32.2428764548685,-31.7703271125004,-23.7118450400819
61.5,81.5,-32.4705226006252,-23.522439553868,-32.4705226006252,-31.9905055195303,-23.9380730089781
63.5,81.5,-32.863139603287,-23.7436848953366,-32.863139603287,-32.408264150575,-24.1636356442435
64.5,81.5,-33.0764152076628,-23.8428540275565,-33.0764152076628,-32.6339125964503,-24.2659365311165
90.5,81.5,-38.3515489550573,-27.9790957148586,-38.3515489550573,-38.0825537049289,-27.4998952100619
94.5,81.5,-38.7400951609015,-28.2620289794036,-38.7400951609015,-38.4612758267893,-27.751029902956
95.5,81.5,-38.8215924614242,-28.3391456435834,-38.8215924614242,-38.5199673796274,-27.8190955931283
96.5,81.5,-38.8542012489268,-28.3682294826422,-38.8542012489268,-38.5667024859985,-27.8387143438482
-99.5,80.5,-40.1453874091751,-27.5549319113937,-40.1453874091751,-39.1781393060269,-27.2464259457592
-95.5,80.5,-43.2408887405481,-30.9619994219925,-43.2408887405481,-42.3055516891153,-30.6259874817782
-94.5,80.5,-44.7379914232663,-32.6019438390221,-44.7379914232663,-43.8250045494921,-32.2551366496432
-93.5,80.5,-46.3923969928707,-34.3789641647467,-46.3923969928707,-45.4998111520151,-34.0229928061166
-92.5,80.5,-47.4311871539269,-35.4440744208438,-47.4311871539269,-46.5388322771275,-35.0859309994216
-91.5,80.5,-46.136226402436,-34.0835062378884,-46.136226402436,-45.2172594433256,-33.7304721272817
-90.5,80.5,-44.9982094281486,-32.8941244457981,-44.9982094281486,-44.0547886395226,-32.546292480221
-89.5,80.5,-44.0013864649194,-31.8164786179151,-44.0013864649194,-43.0287830728451,-31.476861223492
-88.5,80.5,-43.7236327859972,-31.5118197530508,-43.7236327859972,-42.7357740170075,-31.1780001817537
-87.5,80.5,-43.4556024614189,-31.2715958935874,-43.4556024614189,-42.4619774998376,-30.9414135218731
-86.5,80.5,-43.3864581293027,-31.2632184554424,-43.3864581293027,-42.3971598076828,-30.9356678788883
-85.5,80.5,-43.6818987162784,-31.6474881321192,-43.6818987162784,-42.7088822403511,-31.3216968674279
-84.5,80.5,-43.7327605169799,-31.8054500326514,-43.7327605169799,-42.7879149145371,-31.4810463832292
-83.5,80.5,-43.6251932565655,-31.852879271337,-43.6251932565655,-42.7292710353958,-31.5271983415554
-82.5,80.5,-43.5602269679308,-31.9117158637515,-43.5602269679308,-42.7123873021532,-31.5874261372024
-81.5,80.5,-43.7429000820432,-32.2136318876541,-43.7429000820432,-42.9290750901837,-31.8923361893278
-80.5,80.5,-44.1157766474145,-32.7418495109571,-44.1157766474145,-43.3396456545995,-32.4219271551286
-79.5,80.5,-44.501537495,-33.2995046615601,-44.501537495,-43.7647215351205,-32.980428487129
