"longitude","latitude","mean_temp"
70.5,43.5,10.671390856618
70.5,44.5,9.10311909369591
70.5,45.5,7.18271205408559
70.5,46.5,5.24894979340718
70.5,47.5,4.01598537506446
70.5,48.5,3.20410986525852
70.5,49.5,2.53227583657275
70.5,50.5,2.5207399803914
70.5,51.5,2.20215106462962
70.5,52.5,1.62707129454332
70.5,53.5,1.66796374656815
70.5,54.5,1.16190868447423
70.5,55.5,0.288858858911061
70.5,56.5,0.0263885154743837
70.5,57.5,-0.449993669404684
70.5,58.5,-1.31469937173036
70.5,59.5,-1.54307816616905
70.5,60.5,-1.79807998926995
70.5,61.5,-2.38855653718617
70.5,62.5,-3.49827915331568
70.5,63.5,-4.76368113674102
70.5,64.5,-5.51292196150039
70.5,65.5,-6.03354622815211
70.5,66.5,-6.55913475696386
70.5,67.5,-7.38266810550704
70.5,68.5,-8.11097533760251
70.5,69.5,-8.6961020807588
70.5,70.5,-9.31519441534725
70.5,71.5,-9.71586811050273
70.5,72.5,-9.84697935542341
70.5,73.5,-9.69456115234001
70.5,74.5,NA
70.5,75.5,NA
70.5,76.5,NA
70.5,77.5,NA
70.5,78.5,NA
70.5,79.5,NA
70.5,80.5,NA
70.5,81.5,NA
70.5,82.5,NA
70.5,83.5,NA
70.5,84.5,NA
70.5,85.5,NA
70.5,86.5,NA
70.5,87.5,NA
70.5,88.5,NA
70.5,89.5,NA
71.5,-89.5,-49.6082054599821
71.5,-88.5,-50.7336821983274
71.5,-87.5,-49.8363125611291
71.5,-86.5,-50.1939210997707
71.5,-85.5,-51.7737871602706
71.5,-84.5,-53.2044460526933
71.5,-83.5,-55.6662756869989
71.5,-82.5,-57.3183156154844
71.5,-81.5,-57.8691603641478
71.5,-80.5,-56.5764017993728
71.5,-79.5,-54.3336809711601
71.5,-78.5,-50.2693642153823
71.5,-77.5,-45.6427847299897
71.5,-76.5,-40.0258208500554
71.5,-75.5,-35.3538300110509
71.5,-74.5,-32.4957990468492
71.5,-73.5,-30.3496476958346
71.5,-72.5,-23.7197764306847
71.5,-71.5,-18.3354943306907
71.5,-70.5,-15.1664951621476
71.5,-69.5,-13.9085851769538
71.5,-68.5,-12.2697429171034
71.5,-67.5,NA
71.5,-66.5,NA
71.5,-65.5,NA
71.5,-64.5,NA
71.5,-63.5,NA
71.5,-62.5,NA
71.5,-61.5,NA
71.5,-60.5,NA
71.5,-59.5,NA
71.5,-58.5,NA
71.5,-57.5,NA
71.5,-56.5,NA
71.5,-55.5,NA
71.5,-54.5,NA
71.5,-53.5,NA
71.5,-52.5,NA
71.5,-51.5,NA
71.5,-50.5,NA
71.5,-49.5,NA
71.5,-48.5,NA
71.5,-47.5,NA
71.5,-46.5,NA
71.5,-45.5,NA
71.5,-44.5,NA
71.5,-43.5,NA
71.5,-42.5,NA
71.5,-41.5,NA
71.5,-40.5,NA
71.5,-39.5,NA
71.5,-38.5,NA
71.5,-37.5,NA
71.5,-36.5,NA
71.5,-35.5,NA
71.5,-34.5,NA
71.5,-33.5,NA
71.5,-32.5,NA
71.5,-31.5,NA
71.5,-30.5,NA
71.5,-29.5,NA
71.5,-28.5,NA
71.5,-27.5,NA
71.5,-26.5,NA
71.5,-25.5,NA
71.5,-24.5,NA
71.5,-23.5,NA
71.5,-22.5,NA
71.5,-21.5,NA
71.5,-20.5,NA
71.5,-19.5,NA
71.5,-18.5,NA
71.5,-17.5,NA
71.5,-16.5,NA
71.5,-15.5,NA
71.5,-14.5,NA
71.5,-13.5,NA
71.5,-12.5,NA
71.5,-11.5,NA
71.5,-10.5,NA
71.5,-9.5,NA
71.5,-8.5,NA
71.5,-7.5,NA
71.5,-6.5,NA
71.5,-5.5,NA
71.5,-4.5,NA
71.5,-3.5,NA
71.5,-2.5,NA
71.5,-1.5,NA
71.5,-0.5,NA
71.5,0.5,NA
71.5,1.5,NA
71.5,2.5,NA
71.5,3.5,NA
71.5,4.5,NA
71.5,5.5,NA
71.5,6.5,NA
71.5,7.5,NA
71.5,8.5,NA
71.5,9.5,NA
71.5,10.5,NA
71.5,11.5,NA
71.5,12.5,NA
71.5,13.5,NA
71.5,14.5,NA
71.5,15.5,NA
71.5,16.5,NA
71.5,17.5,NA
71.5,18.5,NA
71.5,19.5,NA
71.5,20.5,28.6186436666198
71.5,21.5,28.530286422705
71.5,22.5,28.5906702969085
71.5,23.5,28.5356467963705
71.5,24.5,27.886638354646
71.5,25.5,27.6289061709851
71.5,26.5,27.8107234668614
71.5,27.5,27.4183569889729
71.5,28.5,26.7250371144822
71.5,29.5,25.9795811857157
71.5,30.5,25.3829992021605
71.5,31.5,24.8639704791762
71.5,32.5,23.8449344836519
71.5,33.5,21.7165247381071
71.5,34.5,19.3164578565883
71.5,35.5,8.03015021771927
71.5,36.5,-0.202274606330114
71.5,37.5,1.55237032279378
71.5,38.5,-0.621128623285508
71.5,39.5,0.443907920978561
71.5,40.5,12.4326272234792
71.5,41.5,8.07242715183669
71.5,42.5,7.12228715912895
71.5,43.5,10.5605614687688
71.5,44.5,8.67440170941726
71.5,45.5,6.67216077959923
71.5,46.5,4.91482476658257
71.5,47.5,3.37560671790998
71.5,48.5,2.98735032364806
71.5,49.5,2.68269979450003
71.5,50.5,2.66119221824995
71.5,51.5,2.39596163274541
71.5,52.5,2.05093373237695
71.5,53.5,1.59656956367711
71.5,54.5,0.913196786668594
71.5,55.5,0.180438140101401
71.5,56.5,-0.152807698332449
71.5,57.5,-0.612656139434558
71.5,58.5,-1.48594858795845
71.5,59.5,-1.79270409944595
71.5,60.5,-1.96201237347193
71.5,61.5,-2.71095660119148
71.5,62.5,-3.80397099982415
71.5,63.5,-5.01177925861789
71.5,64.5,-5.6593404286963
71.5,65.5,-6.13695927088166
71.5,66.5,-6.86207616579247
71.5,67.5,-7.72603221552529
71.5,68.5,-8.61301596389865
71.5,69.5,-9.03795284580266
71.5,70.5,-9.54400528653626
71.5,71.5,-9.85611481995683
71.5,72.5,-10.0769086800946
71.5,73.5,-9.87073121341013
71.5,74.5,NA
71.5,75.5,NA
71.5,76.5,NA
71.5,77.5,NA
71.5,78.5,NA
71.5,79.5,NA
71.5,80.5,NA
71.5,81.5,NA
71.5,82.5,NA
71.5,83.5,NA
71.5,84.5,NA
71.5,85.5,NA
71.5,86.5,NA
71.5,87.5,NA
71.5,88.5,NA
71.5,89.5,NA
72.5,-89.5,-49.590192965146
72.5,-88.5,-50.717447435812
72.5,-87.5,-49.8182424308974
72.5,-86.5,-50.1693425091547
72.5,-85.5,-51.7421633483855
72.5,-84.5,-53.2080937357175
72.5,-83.5,-55.6142885680986
72.5,-82.5,-57.2754299636217
72.5,-81.5,-57.930178380443
72.5,-80.5,-56.741857799456
72.5,-79.5,-54.4065637695459
72.5,-78.5,-50.2841198895806
72.5,-77.5,-45.8500623035236
72.5,-76.5,-40.4288438266665
72.5,-75.5,-36.2332491334264
72.5,-74.5,-33.3737278678714
72.5,-73.5,-31.0749357649685
72.5,-72.5,-25.2231356270801
72.5,-71.5,-21.9500392665514
72.5,-70.5,-15.4141233766747
72.5,-69.5,-13.2509153898269
72.5,-68.5,NA
72.5,-67.5,NA
72.5,-66.5,NA
72.5,-65.5,NA
72.5,-64.5,NA
72.5,-63.5,NA
72.5,-62.5,NA
72.5,-61.5,NA
72.5,-60.5,NA
72.5,-59.5,NA
72.5,-58.5,NA
72.5,-57.5,NA
72.5,-56.5,NA
72.5,-55.5,NA
72.5,-54.5,NA
72.5,-53.5,NA
72.5,-52.5,NA
72.5,-51.5,NA
72.5,-50.5,NA
72.5,-49.5,NA
72.5,-48.5,NA
72.5,-47.5,NA
72.5,-46.5,NA
72.5,-45.5,NA
72.5,-44.5,NA
72.5,-43.5,NA
72.5,-42.5,NA
72.5,-41.5,NA
72.5,-40.5,NA
72.5,-39.5,NA
72.5,-38.5,NA
72.5,-37.5,NA
72.5,-36.5,NA
72.5,-35.5,NA
72.5,-34.5,NA
72.5,-33.5,NA
72.5,-32.5,NA
72.5,-31.5,NA
72.5,-30.5,NA
72.5,-29.5,NA
72.5,-28.5,NA
72.5,-27.5,NA
72.5,-26.5,NA
72.5,-25.5,NA
72.5,-24.5,NA
72.5,-23.5,NA
72.5,-22.5,NA
72.5,-21.5,NA
72.5,-20.5,NA
72.5,-19.5,NA
72.5,-18.5,NA
72.5,-17.5,NA
72.5,-16.5,NA
72.5,-15.5,NA
72.5,-14.5,NA
72.5,-13.5,NA
72.5,-12.5,NA
72.5,-11.5,NA
72.5,-10.5,NA
72.5,-9.5,NA
72.5,-8.5,NA
72.5,-7.5,NA
72.5,-6.5,NA
72.5,-5.5,NA
72.5,-4.5,NA
72.5,-3.5,NA
72.5,-2.5,NA
72.5,-1.5,NA
72.5,-0.5,NA
72.5,0.5,NA
72.5,1.5,NA
72.5,2.5,NA
72.5,3.5,NA
72.5,4.5,NA
72.5,5.5,NA
72.5,6.5,NA
72.5,7.5,NA
72.5,8.5,NA
72.5,9.5,NA
72.5,10.5,NA
72.5,11.5,NA
72.5,12.5,NA
72.5,13.5,NA
72.5,14.5,NA
72.5,15.5,NA
72.5,16.5,NA
72.5,17.5,NA
72.5,18.5,28.576478370449
72.5,19.5,28.238794360968
72.5,20.5,28.329430539815
72.5,21.5,28.7720613892282
72.5,22.5,28.8410611985337
72.5,23.5,28.2729478011452
72.5,24.5,26.5547798486584
72.5,25.5,26.9523185623893
72.5,26.5,27.5375662152694
72.5,27.5,27.4065736276457
72.5,28.5,26.950136399595
72.5,29.5,26.2563989258574
72.5,30.5,25.592522688692
72.5,31.5,24.9742013577275
72.5,32.5,23.952016896019
72.5,33.5,22.5513074068676
72.5,34.5,19.0253774587844
72.5,35.5,5.67532667595194
72.5,36.5,-0.0851518445667274
72.5,37.5,-3.93349131018827
72.5,38.5,-6.30643034365406
72.5,39.5,-3.99187042639392
72.5,40.5,9.98668043071755
72.5,41.5,8.29278872719226
72.5,42.5,5.04536248934288
72.5,43.5,9.71505740363418
72.5,44.5,8.35824897040679
72.5,45.5,6.10857292093792
72.5,46.5,4.6770366132664
72.5,47.5,2.88569268625563
72.5,48.5,2.70084890188827
72.5,49.5,2.80841530021399
72.5,50.5,2.52922710494461
72.5,51.5,2.53877846531493
72.5,52.5,2.29415867152825
72.5,53.5,1.54945270568402
72.5,54.5,0.708670523879136
72.5,55.5,0.0986094316516507
72.5,56.5,-0.319774567885543
72.5,57.5,-0.778195101499705
72.5,58.5,-1.59595620316945
72.5,59.5,-2.01968987595475
72.5,60.5,-2.35723445687858
72.5,61.5,-3.06327200656651
72.5,62.5,-4.1042748846826
72.5,63.5,-5.18260050364294
72.5,64.5,-5.82648523815337
72.5,65.5,-6.34457276662187
72.5,66.5,-7.15497527131724
72.5,67.5,-8.07752553317147
72.5,68.5,-9.03765658544944
72.5,69.5,-9.39575669650713
72.5,70.5,-9.81816619886665
72.5,71.5,-10.035667162204
72.5,72.5,-10.2072896847013
72.5,73.5,NA
72.5,74.5,NA
72.5,75.5,NA
72.5,76.5,NA
72.5,77.5,NA
72.5,78.5,NA
72.5,79.5,NA
72.5,80.5,NA
72.5,81.5,NA
72.5,82.5,NA
72.5,83.5,NA
72.5,84.5,NA
72.5,85.5,NA
72.5,86.5,NA
72.5,87.5,NA
72.5,88.5,NA
72.5,89.5,NA
73.5,-89.5,-49.5724092104849
73.5,-88.5,-50.6986313091231
73.5,-87.5,-49.7976977447215
73.5,-86.5,-50.1443815502767
73.5,-85.5,-51.7065980189491
73.5,-84.5,-53.210256448703
73.5,-83.5,-55.5470284616127
73.5,-82.5,-57.1985065629147
73.5,-81.5,-57.9869326151694
73.5,-80.5,-56.9482199304749
73.5,-79.5,-54.5028994115354
73.5,-78.5,-50.3158381892189
73.5,-77.5,-46.0175554105287
73.5,-76.5,-40.9494153552535
73.5,-75.5,-37.4129444662356
73.5,-74.5,-33.9899553250984
73.5,-73.5,-31.3881501543268
73.5,-72.5,-26.5752777179452
73.5,-71.5,-25.4267634383644
73.5,-70.5,-19.6949773817864
73.5,-69.5,-12.8031186916019
73.5,-68.5,NA
73.5,-67.5,NA
73.5,-66.5,NA
73.5,-65.5,NA
73.5,-64.5,NA
73.5,-63.5,NA
73.5,-62.5,NA
73.5,-61.5,NA
73.5,-60.5,NA
73.5,-59.5,NA
73.5,-58.5,NA
73.5,-57.5,NA
73.5,-56.5,NA
73.5,-55.5,NA
73.5,-54.5,NA
73.5,-53.5,-0.740030087989598
73.5,-52.5,NA
73.5,-51.5,NA
73.5,-50.5,NA
73.5,-49.5,NA
73.5,-48.5,NA
73.5,-47.5,NA
73.5,-46.5,NA
73.5,-45.5,NA
73.5,-44.5,NA
73.5,-43.5,NA
73.5,-42.5,NA
73.5,-41.5,NA
73.5,-40.5,NA
73.5,-39.5,NA
73.5,-38.5,NA
73.5,-37.5,NA
73.5,-36.5,NA
73.5,-35.5,NA
73.5,-34.5,NA
73.5,-33.5,NA
73.5,-32.5,NA
73.5,-31.5,NA
73.5,-30.5,NA
73.5,-29.5,NA
73.5,-28.5,NA
73.5,-27.5,NA
73.5,-26.5,NA
73.5,-25.5,NA
73.5,-24.5,NA
73.5,-23.5,NA
73.5,-22.5,NA
73.5,-21.5,NA
73.5,-20.5,NA
73.5,-19.5,NA
73.5,-18.5,NA
73.5,-17.5,NA
73.5,-16.5,NA
73.5,-15.5,NA
73.5,-14.5,NA
73.5,-13.5,NA
73.5,-12.5,NA
73.5,-11.5,NA
73.5,-10.5,NA
73.5,-9.5,NA
73.5,-8.5,NA
73.5,-7.5,NA
73.5,-6.5,NA
73.5,-5.5,NA
73.5,-4.5,NA
73.5,-3.5,NA
73.5,-2.5,NA
73.5,-1.5,NA
73.5,-0.5,NA
73.5,0.5,NA
73.5,1.5,NA
73.5,2.5,NA
73.5,3.5,NA
73.5,4.5,NA
73.5,5.5,NA
73.5,6.5,NA
73.5,7.5,NA
73.5,8.5,NA
73.5,9.5,NA
73.5,10.5,NA
73.5,11.5,NA
73.5,12.5,NA
73.5,13.5,NA
73.5,14.5,NA
73.5,15.5,28.1649170396679
73.5,16.5,27.7187847281894
73.5,17.5,27.1985220129034
73.5,18.5,26.8734807670955
73.5,19.5,26.653481636043
73.5,20.5,26.8434174813769
73.5,21.5,28.3088844257312
73.5,22.5,28.2346086729907
73.5,23.5,27.5918013496006
73.5,24.5,25.8910350008113
73.5,25.5,26.4842099990049
73.5,26.5,27.4162979827697
73.5,27.5,27.2248370267631
73.5,28.5,27.0042430549783
73.5,29.5,26.3332944537673
73.5,30.5,25.5202870626804
73.5,31.5,24.5573630161396
73.5,32.5,23.9716316900028
73.5,33.5,21.1489825160647
73.5,34.5,13.4057240834432
73.5,35.5,6.4754033092332
73.5,36.5,0.405400797213452
73.5,37.5,-5.0805316234793
73.5,38.5,-7.06845251945682
73.5,39.5,-5.14547641301539
73.5,40.5,4.02239343544497
73.5,41.5,3.89213949728155
73.5,42.5,2.84946673607468
73.5,43.5,9.10237998705668
73.5,44.5,7.64146453686484
73.5,45.5,6.22738624342942
73.5,46.5,5.24244984856763
73.5,47.5,3.73703944188369
73.5,48.5,2.59677795584485
73.5,49.5,2.58179342820383
73.5,50.5,2.74216593198085
73.5,51.5,2.5337852261775
73.5,52.5,2.70155269498791
73.5,53.5,1.64719434779358
73.5,54.5,0.660481098244199
73.5,55.5,-0.00546873038488593
73.5,56.5,-0.431494802170338
73.5,57.5,-1.00688254568253
73.5,58.5,-1.79274567591081
73.5,59.5,-2.15876284021142
73.5,60.5,-2.5611559865658
73.5,61.5,-3.37774118082646
73.5,62.5,-4.4524730612064
73.5,63.5,-5.54017233629295
73.5,64.5,-6.04903246515359
73.5,65.5,-6.72513717725516
73.5,66.5,-7.60894069336997
73.5,67.5,-8.38916149249673
73.5,68.5,-9.3207430200709
73.5,69.5,-9.82065926478748
73.5,70.5,-10.1305082551414
73.5,71.5,-10.3645650518881
73.5,72.5,NA
73.5,73.5,NA
73.5,74.5,NA
73.5,75.5,NA
73.5,76.5,NA
73.5,77.5,NA
73.5,78.5,NA
73.5,79.5,NA
73.5,80.5,NA
73.5,81.5,NA
73.5,82.5,NA
73.5,83.5,NA
73.5,84.5,NA
73.5,85.5,NA
73.5,86.5,NA
73.5,87.5,NA
73.5,88.5,NA
73.5,89.5,NA
74.5,-89.5,-49.5531338971337
74.5,-88.5,-50.6779506657253
74.5,-87.5,-49.7794979474571
74.5,-86.5,-50.1189733814021
74.5,-85.5,-51.6644988952089
74.5,-84.5,-53.2036364892893
74.5,-83.5,-55.4594184035716
74.5,-82.5,-57.0630012595368
74.5,-81.5,-58.0250462790658
74.5,-80.5,-57.1801970745176
74.5,-79.5,-54.6428551103424
74.5,-78.5,-50.3519848956774
74.5,-77.5,-46.2341807716451
74.5,-76.5,-41.4730871337753
74.5,-75.5,-38.4007511922446
74.5,-74.5,-35.0629818230449
74.5,-73.5,-31.8410942355813
74.5,-72.5,-28.8165262149139
74.5,-71.5,-27.3110064862271
74.5,-70.5,-23.7863626769401
74.5,-69.5,-12.3165858234398
74.5,-68.5,NA
74.5,-67.5,NA
74.5,-66.5,NA
74.5,-65.5,NA
74.5,-64.5,NA
74.5,-63.5,NA
74.5,-62.5,NA
74.5,-61.5,NA
74.5,-60.5,NA
74.5,-59.5,NA
74.5,-58.5,NA
74.5,-57.5,NA
74.5,-56.5,NA
74.5,-55.5,NA
74.5,-54.5,NA
74.5,-53.5,NA
74.5,-52.5,NA
74.5,-51.5,NA
74.5,-50.5,NA
74.5,-49.5,NA
74.5,-48.5,NA
74.5,-47.5,NA
74.5,-46.5,NA
74.5,-45.5,NA
74.5,-44.5,NA
74.5,-43.5,NA
74.5,-42.5,NA
74.5,-41.5,NA
74.5,-40.5,NA
74.5,-39.5,NA
74.5,-38.5,NA
74.5,-37.5,NA
74.5,-36.5,NA
74.5,-35.5,NA
74.5,-34.5,NA
74.5,-33.5,NA
74.5,-32.5,NA
74.5,-31.5,NA
74.5,-30.5,NA
74.5,-29.5,NA
74.5,-28.5,NA
74.5,-27.5,NA
74.5,-26.5,NA
74.5,-25.5,NA
74.5,-24.5,NA
74.5,-23.5,NA
74.5,-22.5,NA
74.5,-21.5,NA
74.5,-20.5,NA
74.5,-19.5,NA
74.5,-18.5,NA
74.5,-17.5,NA
74.5,-16.5,NA
74.5,-15.5,NA
74.5,-14.5,NA
74.5,-13.5,NA
74.5,-12.5,NA
74.5,-11.5,NA
74.5,-10.5,NA
74.5,-9.5,NA
74.5,-8.5,NA
74.5,-7.5,NA
74.5,-6.5,NA
74.5,-5.5,NA
74.5,-4.5,NA
74.5,-3.5,NA
74.5,-2.5,NA
74.5,-1.5,NA
74.5,-0.5,NA
74.5,0.5,NA
74.5,1.5,NA
74.5,2.5,NA
74.5,3.5,NA
74.5,4.5,NA
74.5,5.5,NA
74.5,6.5,NA
74.5,7.5,NA
74.5,8.5,NA
74.5,9.5,NA
74.5,10.5,NA
74.5,11.5,NA
74.5,12.5,28.3062684787571
74.5,13.5,27.7085963723623
74.5,14.5,27.0990555137958
74.5,15.5,26.2911381462148
74.5,16.5,26.3475132306933
74.5,17.5,26.1682188363585
74.5,18.5,26.2852142001849
74.5,19.5,26.130712607458
74.5,20.5,26.5475188234548
74.5,21.5,27.4990511433006
74.5,22.5,27.3750603289044
74.5,23.5,27.0044132852001
74.5,24.5,26.5729136671625
74.5,25.5,26.5850614051675
74.5,26.5,26.7845872069338
74.5,27.5,26.8221769758767
74.5,28.5,26.6715825053857
74.5,29.5,26.2485394213716
74.5,30.5,25.4492490612436
74.5,31.5,24.396305708095
74.5,32.5,22.9598523419716
74.5,33.5,16.2035253819177
74.5,34.5,10.1347355335825
74.5,35.5,4.98119868482031
74.5,36.5,-1.10331821568861
74.5,37.5,-4.48817211141147
74.5,38.5,-4.38933548820148
74.5,39.5,-2.01465733581606
74.5,40.5,-3.27744233189229
74.5,41.5,0.924561633535836
74.5,42.5,1.85721445678268
74.5,43.5,7.75277993041338
74.5,44.5,7.32009282734492
74.5,45.5,6.33968972381169
74.5,46.5,5.59285113866901
74.5,47.5,4.53804617227247
74.5,48.5,2.0545341357571
74.5,49.5,2.2472655524853
74.5,50.5,2.91720631656484
74.5,51.5,2.94514152302104
74.5,52.5,2.75653493955762
74.5,53.5,1.53425984075154
74.5,54.5,0.628942520783782
74.5,55.5,-0.141229527172892
74.5,56.5,-0.561758018600088
74.5,57.5,-1.33533709675133
74.5,58.5,-2.02607131699844
74.5,59.5,-2.32860939476824
74.5,60.5,-2.86078163217515
74.5,61.5,-3.55183575430286
74.5,62.5,-4.68720306167233
74.5,63.5,-5.74578052229278
74.5,64.5,-6.30292763467822
74.5,65.5,-7.11059269387611
74.5,66.5,-7.99411259980684
74.5,67.5,-8.85577486760836
74.5,68.5,-9.66671943341256
74.5,69.5,-10.3589702518367
74.5,70.5,-10.6191673095007
74.5,71.5,-10.6360568795135
74.5,72.5,-10.4685065964318
74.5,73.5,-10.2751365083646
74.5,74.5,NA
74.5,75.5,NA
74.5,76.5,NA
74.5,77.5,NA
74.5,78.5,NA
74.5,79.5,NA
74.5,80.5,NA
74.5,81.5,NA
74.5,82.5,NA
74.5,83.5,NA
74.5,84.5,NA
74.5,85.5,NA
74.5,86.5,NA
74.5,87.5,NA
74.5,88.5,NA
74.5,89.5,NA
75.5,-89.5,-49.5349687068634
75.5,-88.5,-50.6551997659419
75.5,-87.5,-49.7613345215362
75.5,-86.5,-50.0914998679415
75.5,-85.5,-51.6111865224236
75.5,-84.5,-53.1779104759183
75.5,-83.5,-55.3683968862188
75.5,-82.5,-56.8887604715578
75.5,-81.5,-58.0149150649732
75.5,-80.5,-57.4281626001411
75.5,-79.5,-54.7982869508373
75.5,-78.5,-50.4570164177786
75.5,-77.5,-46.5173758353791
75.5,-76.5,-42.0320351820225
75.5,-75.5,-39.1406607498933
75.5,-74.5,-36.5788809698294
75.5,-73.5,-32.7894033216857
75.5,-72.5,-30.4955725789255
75.5,-71.5,-29.2682225320491
75.5,-70.5,-24.4518956343143
75.5,-69.5,-11.9140489788103
75.5,-68.5,NA
75.5,-67.5,NA
75.5,-66.5,NA
75.5,-65.5,NA
75.5,-64.5,NA
75.5,-63.5,NA
75.5,-62.5,NA
75.5,-61.5,NA
75.5,-60.5,NA
75.5,-59.5,NA
75.5,-58.5,NA
75.5,-57.5,NA
75.5,-56.5,NA
75.5,-55.5,NA
75.5,-54.5,NA
75.5,-53.5,NA
75.5,-52.5,NA
75.5,-51.5,NA
75.5,-50.5,NA
75.5,-49.5,NA
75.5,-48.5,NA
75.5,-47.5,NA
75.5,-46.5,NA
75.5,-45.5,NA
75.5,-44.5,NA
75.5,-43.5,NA
75.5,-42.5,NA
75.5,-41.5,NA
75.5,-40.5,NA
75.5,-39.5,NA
75.5,-38.5,NA
75.5,-37.5,NA
75.5,-36.5,NA
75.5,-35.5,NA
75.5,-34.5,NA
75.5,-33.5,NA
75.5,-32.5,NA
75.5,-31.5,NA
75.5,-30.5,NA
75.5,-29.5,NA
75.5,-28.5,NA
75.5,-27.5,NA
75.5,-26.5,NA
75.5,-25.5,NA
75.5,-24.5,NA
75.5,-23.5,NA
75.5,-22.5,NA
75.5,-21.5,NA
75.5,-20.5,NA
75.5,-19.5,NA
75.5,-18.5,NA
75.5,-17.5,NA
75.5,-16.5,NA
75.5,-15.5,NA
75.5,-14.5,NA
75.5,-13.5,NA
75.5,-12.5,NA
75.5,-11.5,NA
75.5,-10.5,NA
75.5,-9.5,NA
75.5,-8.5,NA
75.5,-7.5,NA
75.5,-6.5,NA
75.5,-5.5,NA
75.5,-4.5,NA
75.5,-3.5,NA
75.5,-2.5,NA
75.5,-1.5,NA
75.5,-0.5,NA
75.5,0.5,NA
75.5,1.5,NA
75.5,2.5,NA
75.5,3.5,NA
75.5,4.5,NA
75.5,5.5,NA
75.5,6.5,NA
75.5,7.5,NA
75.5,8.5,NA
75.5,9.5,NA
75.5,10.5,NA
75.5,11.5,28.0140142692489
75.5,12.5,26.5268684106176
75.5,13.5,24.8420990610247
75.5,14.5,25.6735249299557
75.5,15.5,26.05579514164
75.5,16.5,26.8437120495209
75.5,17.5,27.1849946824864
75.5,18.5,26.7063047624881
75.5,19.5,26.8918305242432
75.5,20.5,27.088842059636
75.5,21.5,27.4315835212668
75.5,22.5,26.8861051231494
75.5,23.5,26.3936348103668
75.5,24.5,27.0057955842122
75.5,25.5,27.2801525624728
75.5,26.5,26.874548198364
75.5,27.5,26.285620087337
75.5,28.5,26.3456987782677
75.5,29.5,26.0636413816842
75.5,30.5,25.0843688152047
75.5,31.5,23.8615793547275
75.5,32.5,20.0267336280194
75.5,33.5,11.0457225946945
75.5,34.5,1.05430399443604
75.5,35.5,0.692734051252231
75.5,36.5,-5.9286056997301
75.5,37.5,-1.89601941575565
75.5,38.5,-1.09891786430006
75.5,39.5,6.53192138064421
75.5,40.5,-3.24298587103665
75.5,41.5,0.454670968756472
75.5,42.5,3.34428428761869
75.5,43.5,7.26899085149264
75.5,44.5,7.75353197694998
75.5,45.5,6.29545516568898
75.5,46.5,5.40755142161042
75.5,47.5,4.12572312763753
75.5,48.5,1.76016758425642
75.5,49.5,1.74109810333296
75.5,50.5,2.67268574855443
75.5,51.5,3.14194958157945
75.5,52.5,2.60945713798315
75.5,53.5,1.58574017297217
75.5,54.5,0.705469936617048
75.5,55.5,-0.0932888812404065
75.5,56.5,-0.811949160079834
75.5,57.5,-1.47574070628093
75.5,58.5,-1.91895598283463
75.5,59.5,-2.37552742474672
75.5,60.5,-2.94425987469623
75.5,61.5,-3.77387729079571
75.5,62.5,-4.88341803408123
75.5,63.5,-5.80183987693513
75.5,64.5,-6.4680813661449
75.5,65.5,-7.48539264958665
75.5,66.5,-8.32340289514442
75.5,67.5,-9.13521165295881
75.5,68.5,-9.99044583908192
75.5,69.5,-10.5521978648504
75.5,70.5,-10.89597392011
75.5,71.5,-10.7535077182144
75.5,72.5,-10.6272911487984
75.5,73.5,NA
75.5,74.5,NA
75.5,75.5,NA
75.5,76.5,NA
75.5,77.5,NA
75.5,78.5,NA
75.5,79.5,NA
75.5,80.5,NA
75.5,81.5,NA
75.5,82.5,NA
75.5,83.5,NA
75.5,84.5,NA
75.5,85.5,NA
75.5,86.5,NA
75.5,87.5,NA
75.5,88.5,NA
75.5,89.5,NA
76.5,-89.5,-49.5161550482943
76.5,-88.5,-50.6306948458463
76.5,-87.5,-49.7435341582561
76.5,-86.5,-50.0603722611728
76.5,-85.5,-51.5426853153162
76.5,-84.5,-53.1435066376802
76.5,-83.5,-55.2680878815317
76.5,-82.5,-56.6922130951056
76.5,-81.5,-57.9292679687217
76.5,-80.5,-57.6567326330147
76.5,-79.5,-54.9520887082835
76.5,-78.5,-50.6155486144852
76.5,-77.5,-46.8334183901873
76.5,-76.5,-42.6302233338327
76.5,-75.5,-39.8065811255116
76.5,-74.5,-37.518470414013
76.5,-73.5,-34.7916037510765
76.5,-72.5,-31.5921136771927
76.5,-71.5,-29.8025721113044
76.5,-70.5,-24.6534996146219
76.5,-69.5,-13.8964926481283
76.5,-68.5,NA
76.5,-67.5,NA
76.5,-66.5,NA
76.5,-65.5,NA
76.5,-64.5,NA
76.5,-63.5,NA
76.5,-62.5,NA
76.5,-61.5,NA
76.5,-60.5,NA
76.5,-59.5,NA
76.5,-58.5,NA
76.5,-57.5,NA
76.5,-56.5,NA
76.5,-55.5,NA
76.5,-54.5,NA
76.5,-53.5,NA
76.5,-52.5,NA
76.5,-51.5,NA
76.5,-50.5,NA
76.5,-49.5,NA
76.5,-48.5,NA
76.5,-47.5,NA
76.5,-46.5,NA
76.5,-45.5,NA
76.5,-44.5,NA
76.5,-43.5,NA
76.5,-42.5,NA
76.5,-41.5,NA
76.5,-40.5,NA
76.5,-39.5,NA
76.5,-38.5,NA
76.5,-37.5,NA
