"Realm","Class","Order","Family","Genus","Species","Tmin","Tmax","Metric_Tmin","Metric_Tmax","RealizedRangeSource","AbsLatitude","RangeSize","LogBodySize","DispersalDistance","HotSeasonDormancy","ColdSeasonDormancy","NicheFilling_Warm","NicheFilling_Cool","LogRangeFilling","EquatorwardBiasInUnderfilling","NicheFilling_Warm_Behaviour","NicheFilling_Warm_Acclimation","NicheFilling_Cool_Acclimation","LogRangeFilling_Acclimation","EquatorwardBiasInUnderfilling_Acclimation"
"Terrestrial","Reptilia","Squamata","Gekkonidae","Chondrodactylus","bibronii",NA,42.7,NA,"ct","GBIF",22.0314609445671,440,2.30258509299405,1,"No",NA,-2.4469070434571,NA,NA,NA,-2.4469070434571,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Cyrtodactylus","philippinicus",NA,34.6,NA,"ct","IUCN",14.2270970345,16,2.24070968927596,1,"No",NA,2.9784698486328,NA,NA,NA,NA,-0.256340000000002,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Gehyra","variegata",6,43.8,"ct","ct","IUCN",26.9579412934999,176,1.96009478404727,1,"No","No",0,3.99181151390076,-1.62470538456489,0.211023622047244,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Gehyra","variegata",6,43.8,"ct","ct","IUCN",26.9579412934999,176,1.96009478404727,1,"No","No",0,3.99181151390076,-1.62470538456489,0.211023622047244,0,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Hemidactylus","frenatus",11.9,42.4,"ct","ct","IUCN",1.41776943200003,695,1.90210752639692,1,"No","No",1.3915328979492,23.0885677337647,-0.0932419267402658,-0.139513860988349,1.3915328979492,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Hemidactylus","frenatus",11.9,42.4,"ct","ct","IUCN",1.41776943200003,695,1.90210752639692,1,"No","No",1.3915328979492,23.0885677337647,-0.0932419267402658,-0.139513860988349,1.3915328979492,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Hemidactylus","turcicus",10.5,41.1,"ct","ct","IUCN",29.275785593,213,1.80828877117927,1,"No","Yes",0.5882759094238,20.8194341659545,-3.33639738843524,0.336718372205483,0.5882759094238,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Hemidactylus","turcicus",10.5,41.1,"ct","ct","IUCN",29.275785593,213,1.80828877117927,1,"No","Yes",0.5882759094238,20.8194341659545,-3.33639738843524,0.336718372205483,0.5882759094238,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Heteronotia","binoei",9.6,40.6,"ct","ct","IUCN",22.6670889624999,637,1.70474809223843,1,"No","No",0.860897064208999,21.2479085922241,-0.464033462259232,0.576608009708738,0.860897064208999,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Heteronotia","binoei",9.6,40.6,"ct","ct","IUCN",22.6670889624999,637,1.70474809223843,1,"No","No",0.860897064208999,21.2479085922241,-0.464033462259232,0.576608009708738,0.860897064208999,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Hoplodactylus","maculatus",1.2,NA,"ct",NA,"GBIF",42.3864598175389,9,2.18605127673809,1,NA,"Yes",NA,0.974150002002719,NA,NA,NA,NA,-2.5737814,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Lepidodactylus","lugubris",11.5,40.2,"ct","ct","GARD",0.02807778496183,705,1.6094379124341,1,"No","Yes",4.3307571411132,20.1425743103027,-0.80988735450955,0.349286643979744,4.3307571411132,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Lepidodactylus","lugubris",11.5,40.2,"ct","ct","GARD",0.02807778496183,705,1.6094379124341,1,"No","Yes",4.3307571411132,20.1425743103027,-0.80988735450955,0.349286643979744,4.3307571411132,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Ptenopus","garrulus",NA,43.4,NA,"ct","GBIF",25.6857393231134,189,1.86872051036418,1,"No",NA,-4.4710159301758,NA,NA,NA,-4.4710159301758,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Gekkonidae","Teratoscincus","przewalskii",8.9,NA,"ct",NA,"IUCN",41.6899770080001,123,2.27212588550934,1,NA,"Yes",NA,23.844500541687,NA,NA,NA,NA,18.8314,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Cophosaurus","texanus",15.4,44.4,"ct","ct","IUCN",29.1468355615,146,1.95586047990848,1,"No","Yes",0.6234130859375,18.1513807773591,-0.630626823578611,0.266806722689076,0.6234130859375,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Cophosaurus","texanus",15.4,44.4,"ct","ct","IUCN",29.1468355615,146,1.95586047990848,1,"No","Yes",0.6234130859375,18.1513807773591,-0.630626823578611,0.266806722689076,0.6234130859375,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Dipsosaurus","dorsalis",14,47.5,"ct","ct","IUCN",30.5609401835,69,2.4428686384411,1,"No","Yes",1.34696960449219,18.4316477775574,-1.99655388187407,0.078787878787879,1.34696960449219,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Dipsosaurus","dorsalis",14,47.5,"ct","ct","IUCN",30.5609401835,69,2.4428686384411,1,"No","Yes",1.34696960449219,18.4316477775574,-1.99655388187407,0.078787878787879,1.34696960449219,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Holbrookia","maculata",NA,46.5,NA,"ct","IUCN",32.9500417150001,218,1.68917288045295,1,"No",NA,-3.1498947143555,NA,NA,NA,-3.1498947143555,-3.14989,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","abaucan",15.41,47.3,"ct","ct","IUCN",27.5177749944999,1,1.87180217690159,1,"No","Yes",-3.3907356262207,0.9179239273071,NA,NA,-3.3907356262207,-3.39074,-2.18247,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","abaucan",15.41,47.3,"ct","ct","IUCN",27.5177749944999,1,1.87180217690159,1,"No","Yes",-3.3907356262207,0.9179239273071,NA,NA,-3.3907356262207,-3.39074,-2.18247,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","albiceps",7.05,44.33,"ct","ct","IUCN",24.248600387,1,2.24070968927596,1,"No","Yes",-0.748069763183601,-9.93918085098267,-5.07517381523383,0.0138188608776844,-0.748069763183601,-0.748070000000006,-13.093614,-5.15329159449778,0.0121259842519685
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","albiceps",7.05,44.33,"ct","ct","IUCN",24.248600387,1,2.24070968927596,1,"No","Yes",-0.748069763183601,-9.93918085098267,-5.07517381523383,0.0138188608776844,-0.748069763183601,-0.748070000000006,-13.093614,-5.15329159449778,0.0121259842519685
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","alticolor",13.12,NA,"ct",NA,"GBIF",16.5512580409284,63,1.70656462316482,1,NA,"Yes",NA,17.5372366905213,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","altissimus",3.99,NA,"ct",NA,"GBIF",36.6210309563032,27,4.09600984154116,1,NA,"Yes",NA,4.02688698191196,NA,NA,NA,NA,0.967838618,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","bibronii",8.49,44.53,"ct","ct","IUCN",44.6722253445,50,1.94591014905531,1,"No","Yes",-7.2117366790771,15.5898299217224,NA,NA,-7.2117366790771,-7.21173,11.728946,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","bibronii",8.49,44.53,"ct","ct","IUCN",44.6722253445,50,1.94591014905531,1,"No","Yes",-7.2117366790771,15.5898299217224,NA,NA,-7.2117366790771,-7.21173,11.728946,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","bisignatus",12.52,NA,"ct",NA,"GBIF",28.2882682432384,4,2.2512917986065,1,NA,"Yes",NA,9.80080986022951,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","boulengeri",9.4,43.99,"ct","ct","IUCN",43.5916641994999,18,2.05412373369555,1,"No","Yes",-8.9146347045899,9.83262249827385,NA,NA,-5.2275379943848,-8.91464,6.1307311,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","boulengeri",9.4,43.99,"ct","ct","IUCN",43.5916641994999,18,2.05412373369555,1,"No","Yes",-8.9146347045899,9.83262249827385,NA,NA,-5.2275379943848,-8.91464,6.1307311,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","canqueli",6.99,44.6,"ct","ct","IUCN",43.9997479225,6,2.30258509299405,1,"No","Yes",-10.357988357544,7.46507319808007,NA,NA,-3.3998916625977,-10.35799,3.2832174,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","canqueli",6.99,44.6,"ct","ct","IUCN",43.9997479225,6,2.30258509299405,1,"No","Yes",-10.357988357544,7.46507319808007,NA,NA,-3.3998916625977,-10.35799,3.2832174,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","capillitas",7.47,43.7,"ct","ct","IUCN",27.1254681725,4,2.23001440015921,1,"No","Yes",-0.839218139648395,-7.35324764251709,-3.72569342723665,0.0418756815703379,NA,-0.839220000000005,-10.275497,-3.80109144472086,0.0330205074730622
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","capillitas",7.47,43.7,"ct","ct","IUCN",27.1254681725,4,2.23001440015921,1,"No","Yes",-0.839218139648395,-7.35324764251709,-3.72569342723665,0.0418756815703379,NA,-0.839220000000005,-10.275497,-3.80109144472086,0.0330205074730622
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","chacoensis",14.9,44.1,"ct","ct","IUCN",27.0893977199999,35,1.70474809223843,1,"No","Yes",-2.1943817138672,4.5524015426636,-3.82015135155626,0.598750171679714,-2.1943817138672,-2.19438,1.46159,-3.44063911371345,0.353659843532312
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","chacoensis",14.9,44.1,"ct","ct","IUCN",27.0893977199999,35,1.70474809223843,1,"No","Yes",-2.1943817138672,4.5524015426636,-3.82015135155626,0.598750171679714,-2.1943817138672,-2.19438,1.46159,-3.44063911371345,0.353659843532312
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","chiliensis",3.68,NA,"ct",NA,"IUCN",36.0206594405,29,2.2512917986065,1,NA,"Yes",NA,3.85099002718925,NA,NA,NA,NA,0.7029583,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","constanzae",11.33,NA,"ct",NA,"IUCN",23.4095063144999,8,1.82454929205105,1,NA,"Yes",NA,15.3980383872986,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","curis",11.7,NA,"ct",NA,"IUCN",34.8910381065,1,2.16332302566054,1,NA,"Yes",NA,2.28816413879392,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","cuyanus",12,45.7,"ct","ct","IUCN",32.8253007105,17,2.32238772029023,1,"No","Yes",-2.2513084411621,4.63704299926756,-4.74601849457547,0.153370165745856,-2.2513084411621,-2.25131,0.879693,-4.27069595202955,0.118589583437432
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","cuyanus",12,45.7,"ct","ct","IUCN",32.8253007105,17,2.32238772029023,1,"No","Yes",-2.2513084411621,4.63704299926756,-4.74601849457547,0.153370165745856,-2.2513084411621,-2.25131,0.879693,-4.27069595202955,0.118589583437432
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","cyanogaster",12.25,NA,"ct",NA,"IUCN",40.2647470305,20,1.82454929205105,1,NA,"Yes",NA,13.4601590633392,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","darwinii",10.11,44.68,"ct","ct","IUCN",36.6733767835,69,1.93152141160321,1,"No","Yes",-2.860652923584,10.3183526843786,-4.35590722344025,0.181253502708762,-2.860652923584,-2.86065000000001,6.6160688,-3.24992716470025,0.491790471311475
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","darwinii",10.11,44.68,"ct","ct","IUCN",36.6733767835,69,1.93152141160321,1,"No","Yes",-2.860652923584,10.3183526843786,-4.35590722344025,0.181253502708762,-2.860652923584,-2.86065000000001,6.6160688,-3.24992716470025,0.491790471311475
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","dorbignyi",8.83,43.91,"ct","ct","IUCN",27.4920304795,1,2.28543893415908,1,"No","Yes",-1.888038635254,-5.65590190887453,-4.85203026391962,0.0324923547400613,-1.888038635254,-1.88804,-9.095355,-4.91998092582813,0.0269423558897243
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","dorbignyi",8.83,43.91,"ct","ct","IUCN",27.4920304795,1,2.28543893415908,1,"No","Yes",-1.888038635254,-5.65590190887453,-4.85203026391962,0.0324923547400613,-1.888038635254,-1.88804,-9.095355,-4.91998092582813,0.0269423558897243
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","eleodori",6.42,NA,"ct",NA,"IUCN",29.260107306,1,2.03470564783844,1,NA,"No",NA,1.32573509216309,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","elongatus",7.68,45.1,"ct","ct","IUCN",41.6673427825,28,2.2082744135228,1,"No","Yes",-4.9039840698243,8.11317938566208,NA,NA,-4.9039840698243,-4.90399,4.077138,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","elongatus",7.68,45.1,"ct","ct","IUCN",41.6673427825,28,2.2082744135228,1,"No","Yes",-4.9039840698243,8.11317938566208,NA,NA,-4.9039840698243,-4.90399,4.077138,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","fabiani",7.9,NA,"ct",NA,"IUCN",23.3893767279999,3,1.99741770620125,1,NA,"No",NA,17.0754852294922,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","fitzgeraldi",10.04,NA,"ct",NA,"IUCN",31.642441901,4,1.75785791755237,1,NA,"Yes",NA,-1.6826848983764,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","fitzingerii",8.24,44.45,"ct","ct","IUCN",44.9019719375,2,2.37954613413017,1,"No","Yes",-16.814395904541,6.43830084800721,NA,NA,-4.2105783081055,-16.8144,2.406343,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","fitzingerii",8.24,44.45,"ct","ct","IUCN",44.9019719375,2,2.37954613413017,1,"No","Yes",-16.814395904541,6.43830084800721,NA,NA,-4.2105783081055,-16.8144,2.406343,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","fuscus",3.99,NA,"ct",NA,"IUCN",32.6685339315,18,1.55392520250384,1,NA,"Yes",NA,4.03203662112355,NA,NA,NA,NA,0.84837011,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","irregularis",6.96,44.98,"ct","ct","IUCN",23.8911176029999,2,2.19722457733622,1,"No","Yes",-0.571262359619098,-9.938925743103,-4.38202663467388,0.0135265700483091,-0.571262359619098,-0.571259999999995,-14.495003,-4.46590811865458,0.0114777618364419
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","irregularis",6.96,44.98,"ct","ct","IUCN",23.8911176029999,2,2.19722457733622,1,"No","Yes",-0.571262359619098,-9.938925743103,-4.38202663467388,0.0135265700483091,-0.571262359619098,-0.571259999999995,-14.495003,-4.46590811865458,0.0114777618364419
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","jamesi",8.08,NA,"ct",NA,"IUCN",19.5437661894999,7,2.24070968927596,1,NA,"No",NA,17.30908203125,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","kingii",7.01,44.5,"ct","ct","IUCN",46.3966257265,34,2.30258509299405,1,"No","Yes",-10.357988357544,14.0729813575745,NA,NA,-3.7988916625977,-10.35799,10.003098,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","kingii",7.01,44.5,"ct","ct","IUCN",46.3966257265,34,2.30258509299405,1,"No","Yes",-10.357988357544,14.0729813575745,NA,NA,-3.7988916625977,-10.35799,10.003098,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","koslowskyi",13.22,46.1,"ct","ct","IUCN",28.132707021,6,2.10413415427021,1,"No","Yes",-2.4756889343261,0.479569435119599,-4.46129981556839,0.22133526850508,-2.4756889343261,-2.47569,-2.69508,-4.42684065046367,0.0747126436781609
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","koslowskyi",13.22,46.1,"ct","ct","IUCN",28.132707021,6,2.10413415427021,1,"No","Yes",-2.4756889343261,0.479569435119599,-4.46129981556839,0.22133526850508,-2.4756889343261,-2.47569,-2.69508,-4.42684065046367,0.0747126436781609
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","kriegi",7.6,43.67,"ct","ct","IUCN",40.4757320209999,13,2.4423470353692,1,"No","Yes",-5.4279098510743,7.85307349264621,NA,NA,-3.4311238098145,-5.42791,3.8157543,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","kriegi",7.6,43.67,"ct","ct","IUCN",40.4757320209999,13,2.4423470353692,1,"No","Yes",-5.4279098510743,7.85307349264621,NA,NA,-3.4311238098145,-5.42791,3.8157543,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","laurenti",12.2,46.18,"ct","ct","IUCN",30.4094503094999,7,1.98787434815435,1,"No","Yes",-2.2499465942382,1.9158296585083,-4.70953020131233,0.118119266055046,-2.2499465942382,-2.24994,-1.695573,-4.26267987704132,0.112737544940935
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","laurenti",12.2,46.18,"ct","ct","IUCN",30.4094503094999,7,1.98787434815435,1,"No","Yes",-2.2499465942382,1.9158296585083,-4.70953020131233,0.118119266055046,-2.2499465942382,-2.24994,-1.695573,-4.26267987704132,0.112737544940935
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","lemniscatus",5.95,NA,"ct",NA,"IUCN",36.309657697,25,1.68639895357023,1,NA,"Yes",NA,6.1224332600832,NA,NA,NA,NA,3.229498,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","leopardinus",2.63,NA,"ct",NA,"IUCN",33.158935667,2,2.24070968927596,1,NA,"Yes",NA,-7.81966996192929,NA,NA,NA,NA,-11.0732452,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","lorenzmuelleri",10.13,NA,"ct",NA,"IUCN",29.7360474355,4,2.06686275947298,1,NA,"Yes",NA,-0.7515792846679,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","melanops",5.65,44.94,"ct","ct","IUCN",42.588626478,10,2.29253475714054,1,"No","Yes",-16.0556430816651,5.88278245925903,-6.49752885377226,0.33257804632427,-2.5998001098633,-16.05564,1.5111108,-5.16335638111392,0.0881481481481481
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","melanops",5.65,44.94,"ct","ct","IUCN",42.588626478,10,2.29253475714054,1,"No","Yes",-16.0556430816651,5.88278245925903,-6.49752885377226,0.33257804632427,-2.5998001098633,-16.05564,1.5111108,-5.16335638111392,0.0881481481481481
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","monticola",4.54,NA,"ct",NA,"GBIF",35.2837832296508,14,1.82212700584445,1,NA,"Yes",NA,4.49895910546184,NA,NA,NA,NA,1.28577108,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","multicolor",8.06,44.7,"ct","ct","IUCN",23.012822127,6,2.02814824729229,1,"No","Yes",-0.570030212402301,-8.81051731109623,-3.28964489575641,0.0359513274336283,-0.570030212402301,-0.570039999999999,-12.155206,-3.36153212526972,0.0303454715219422
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","multicolor",8.06,44.7,"ct","ct","IUCN",23.012822127,6,2.02814824729229,1,"No","Yes",-0.570030212402301,-8.81051731109623,-3.28964489575641,0.0359513274336283,-0.570030212402301,-0.570039999999999,-12.155206,-3.36153212526972,0.0303454715219422
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","multimaculatus",8.93,43.83,"ct","ct","IUCN",38.728022549,6,1.97823903617067,1,"No","Yes",-10.5430850982666,2.80781507492066,NA,NA,-1.7667750549316,-10.54309,-0.535603999999999,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","multimaculatus",8.93,43.83,"ct","ct","IUCN",38.728022549,6,1.97823903617067,1,"No","Yes",-10.5430850982666,2.80781507492066,NA,NA,-1.7667750549316,-10.54309,-0.535603999999999,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","nigromaculatus",8.4,NA,"ct",NA,"IUCN",26.929901517,5,2.23001440015921,1,NA,"Yes",NA,10.9967911243439,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","nigroviridis",3.3,NA,"ct",NA,"IUCN",33.5285061375,6,1.90285351673364,1,NA,"Yes",NA,-4.45134162902832,NA,NA,NA,NA,-7.83323901,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","nitidus",3.6,NA,"ct",NA,"IUCN",32.5350462255,18,2.18436446160661,1,NA,"Yes",NA,3.61882369592786,NA,NA,NA,NA,0.50421823,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","olongasta",11.85,44.58,"ct","ct","IUCN",30.7457156905,8,1.90210752639692,1,"No","Yes",-2.249568939209,1.5278644561767,-4.61015772749913,0.242462311557789,-2.249568939209,-2.24957,-2.253992,-4.04524184921437,0.119642586703014
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","olongasta",11.85,44.58,"ct","ct","IUCN",30.7457156905,8,1.90210752639692,1,"No","Yes",-2.249568939209,1.5278644561767,-4.61015772749913,0.242462311557789,-2.249568939209,-2.24957,-2.253992,-4.04524184921437,0.119642586703014
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","ornatus",6.91,NA,"ct",NA,"IUCN",19.845142408,25,1.86562931779451,1,NA,"No",NA,13.1900720596313,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","petrophilus",7.31,45.23,"ct","ct","IUCN",42.934182997,20,2.30258509299405,1,"No","Yes",-7.235429763794,7.7409687936306,-5.75995274612326,0.996848739495798,-3.3838916625977,-7.23543,3.8549624,-4.20668069161635,0.297529706066292
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","petrophilus",7.31,45.23,"ct","ct","IUCN",42.934182997,20,2.30258509299405,1,"No","Yes",-7.235429763794,7.7409687936306,-5.75995274612326,0.996848739495798,-3.3838916625977,-7.23543,3.8549624,-4.20668069161635,0.297529706066292
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","pictus",8.47,NA,"ct",NA,"IUCN",40.164845932,21,2.34180580614733,1,NA,"Yes",NA,9.7765941619873,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","platei",11.98,NA,"ct",NA,"IUCN",28.3945995045,9,1.69377906086785,1,NA,"Yes",NA,14.5717837810517,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","poecilochromus",9.35,44.16,"ct","ct","IUCN",26.3318233595,4,1.94591014905531,1,"No","Yes",-0.935062408447301,-4.2289228439331,-3.56246552925828,0.0486486486486486,-0.935062408447301,-0.93506,-8.21369,-3.64414356027254,0.0368126747437093
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","poecilochromus",9.35,44.16,"ct","ct","IUCN",26.3318233595,4,1.94591014905531,1,"No","Yes",-0.935062408447301,-4.2289228439331,-3.56246552925828,0.0486486486486486,-0.935062408447301,-0.93506,-8.21369,-3.64414356027254,0.0368126747437093
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","pseudoanomalus",12.19,45.93,"ct","ct","IUCN",28.2579329684999,6,1.91692261218206,1,"No","Yes",-1.7627182006836,-0.5697927474976,-3.59731226058845,0.230861244019139,-1.7627182006836,-1.76271,-4.267521,-3.74557479779048,0.0769732550554468
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","pseudoanomalus",12.19,45.93,"ct","ct","IUCN",28.2579329684999,6,1.91692261218206,1,"No","Yes",-1.7627182006836,-0.5697927474976,-3.59731226058845,0.230861244019139,-1.7627182006836,-1.76271,-4.267521,-3.74557479779048,0.0769732550554468
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","pseudolemniscatus",11.08,NA,"ct",NA,"IUCN",31.672898775,6,1.66203036255327,1,NA,"Yes",NA,0.792294502258299,NA,NA,NA,NA,NA,NA,NA
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","quilmes",8.46,44.69,"ct","ct","IUCN",26.3643173055,3,2.18605127673809,1,"No","Yes",-1.6333885192871,-7.33426380157475,-4.42284862919414,0.035,-1.6333885192871,-1.63339,-10.871392,-4.51085950651685,0.0236453201970444
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","quilmes",8.46,44.69,"ct","ct","IUCN",26.3643173055,3,2.18605127673809,1,"No","Yes",-1.6333885192871,-7.33426380157475,-4.42284862919414,0.035,-1.6333885192871,-1.63339,-10.871392,-4.51085950651685,0.0236453201970444
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","riojanus",10.7,45.2,"ct","ct","IUCN",31.139950122,7,1.82937633279936,1,"No","Yes",-2.8599472045898,0.3441619873047,-5.12841832975264,0.146983408748115,-2.39921484375,-2.85994,-3.50742,-4.649870364906,0.0740260862054072
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","riojanus",10.7,45.2,"ct","ct","IUCN",31.139950122,7,1.82937633279936,1,"No","Yes",-2.8599472045898,0.3441619873047,-5.12841832975264,0.146983408748115,-2.39921484375,-2.85994,-3.50742,-4.649870364906,0.0740260862054072
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","robertmertensi",14.07,43,"ct","ct","IUCN",27.6282195804999,5,1.84054963339749,1,"No","Yes",-2.4382362365723,-0.128678321838299,-4.62301010411642,0.327357237715803,-2.2953369140625,-2.43824,-3.38071,-4.75531284441781,0.0875287503194481
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","robertmertensi",14.07,43,"ct","ct","IUCN",27.6282195804999,5,1.84054963339749,1,"No","Yes",-2.4382362365723,-0.128678321838299,-4.62301010411642,0.327357237715803,-2.2953369140625,-2.43824,-3.38071,-4.75531284441781,0.0875287503194481
"Terrestrial","Reptilia","Squamata","Iguanidae","Liolaemus","rothi",5.5,43.8,"ct","ct","IUCN",39.75285205,17,2.30258509299405,1,"No","Yes",-3.5717735290528,4.58567583560943,-3.97343163355679,0.362220447284345,-3.5717735290528,-3.57177,0.184349,-3.78560908057249,0.130376643637174
